"x"
"1",0.65278990403749
"2",0.121136946603656
"3",0.719936123816296
"4",0.110552134225145
"5",0.4096973775886
"6",0.492876807460561
"7",0.762043706607074
"8",0.913301604799926
"9",0.851585435913876
"10",0.0257473629899323
"11",0.327506107743829
"12",0.78476721001789
"13",0.71161576686427
"14",0.761594865471125
"15",0.354705903679132
"16",0.647877979557961
"17",0.0687339971773326
"18",0.667590528260916
"19",0.0848955956753343
"20",0.802542379591614
"21",0.345488424878567
"22",0.825717774452642
"23",0.341453640721738
"24",0.379338635364547
"25",0.276655136374757
"26",0.166812526760623
"27",0.660378931323066
"28",0.48240603483282
"29",0.410894395317882
"30",0.316608155611902
"31",0.0949711794964969
"32",0.0395589496474713
"33",0.366023474838585
"34",0.517237419029698
"35",0.571371411439031
"36",0.888456717133522
"37",0.742736617801711
"38",0.644780925707892
"39",0.854135026689619
"40",0.377798586152494
"41",0.219404402654618
"42",0.84243969572708
"43",0.454717609565705
"44",0.255519576603547
"45",0.609833544818684
"46",0.131897262297571
"47",0.292781727155671
"48",0.648612779797986
"49",0.847694623749703
"50",0.189041984267533
"51",0.136365013895556
"52",0.611354786902666
"53",0.96126921265386
"54",0.182928348891437
"55",0.247060915222391
"56",0.353821710683405
"57",0.684035337762907
"58",0.44044926459901
"59",0.0558868846856058
"60",0.762349989032373
"61",0.122873791726306
"62",0.633998101111501
"63",0.610580662032589
"64",0.554042748408392
"65",0.104676756542176
"66",0.846309707500041
"67",0.397263155085966
"68",0.260809092316777
"69",0.540930863469839
"70",0.512283314019442
"71",0.379134751390666
"72",0.316744541749358
"73",0.807693528709933
"74",0.279904458438978
"75",0.164476410951465
"76",0.175586566561833
"77",0.497828801162541
"78",0.902420961298048
"79",0.19637962593697
"80",0.760185476625338
"81",0.624191410606727
"82",0.00317677319981158
"83",0.310265828855336
"84",0.323074235580862
"85",0.651472935453057
"86",0.934100389946252
"87",0.656061335001141
"88",0.595354683930054
"89",0.771995791466907
"90",0.370160412043333
"91",0.597720774589106
"92",0.317843938712031
"93",0.854073013877496
"94",0.431021751835942
"95",0.475705288583413
"96",0.223916538991034
"97",0.293534652097151
"98",0.619839585851878
"99",0.868738382356241
"100",0.227150020422414
"101",0.448665855685249
"102",0.522980820154771
"103",0.0599616637919098
"104",0.662631209241226
"105",0.392321353079751
"106",0.363311949186027
"107",0.924498045584187
"108",0.563481634948403
"109",0.988845484796911
"110",0.856001005508006
"111",0.955472958972678
"112",0.834301662864164
"113",0.57397993048653
"114",0.528998219873756
"115",0.665592537960038
"116",0.668165211565793
"117",0.150953500997275
"118",0.897961662849411
"119",0.778661116026342
"120",0.445320457220078
"121",0.862939653918147
"122",0.576279636006802
"123",0.933705052826554
"124",0.825847337022424
"125",0.58190577570349
"126",0.745361450826749
"127",0.808177971513942
"128",0.390557704726234
"129",0.39462614338845
"130",0.115590621484444
"131",0.467062501003966
"132",0.83028959017247
"133",0.652328746626154
"134",0.0817103877197951
"135",0.191278079757467
"136",0.258378110593185
"137",0.576558884233236
"138",0.603676949162036
"139",0.944445100380108
"140",0.62849035859108
"141",0.417247456964105
"142",0.0768438554368913
"143",0.563135625096038
"144",0.0725353022571653
"145",0.303779986919835
"146",0.209374028258026
"147",0.438778107054532
"148",0.224043414229527
"149",0.438770127482712
"150",0.642257693223655
"151",0.80174471414648
"152",0.170900722034276
"153",0.535540406126529
"154",0.2929904286284
"155",0.811660880921409
"156",0.758940437575802
"157",0.506993381306529
"158",0.140745781594887
"159",0.826963912229985
"160",0.288911379175261
"161",0.762425535358489
"162",0.157730093691498
"163",0.622785446932539
"164",0.135191775625572
"165",0.905895981471986
"166",0.105852290056646
"167",0.842256766976789
"168",0.207890023244545
"169",0.212104681879282
"170",0.973640870302916
"171",0.708225200418383
"172",0.160293103894219
"173",0.361980834044516
"174",0.851895488100126
"175",0.147017397684976
"176",0.91833671880886
"177",0.519066354492679
"178",0.196379918605089
"179",0.092023374279961
"180",0.158649836666882
"181",0.0978345919866115
"182",0.946123628877103
"183",0.440565464785323
"184",0.210898716002703
"185",0.737991623347625
"186",0.203935452504084
"187",0.800383142195642
"188",0.306496756151319
"189",0.199405644554645
"190",0.13950635236688
"191",0.701879241270944
"192",0.57336575910449
"193",0.356235803570598
"194",0.423398439306766
"195",0.305235281353816
"196",0.401430338388309
"197",0.911370861344039
"198",0.229385756887496
"199",0.850051577901468
"200",0.662180203245953
"201",0.793493695091456
"202",0.989672562340274
"203",0.609358389861882
"204",0.235856808489189
"205",0.529656672617421
"206",0.58661572705023
"207",0.33986624609679
"208",0.926962337456644
"209",0.466455662623048
"210",0.0990563584491611
"211",0.497367978328839
"212",0.558900244301185
"213",0.711314049549401
"214",0.877924358705059
"215",0.996606986271217
"216",0.498852763092145
"217",0.599269235040992
"218",0.626671483973041
"219",0.153991002356634
"220",0.659060251666233
"221",0.586192523362115
"222",0.171858540736139
"223",0.125352361472324
"224",0.416473763994873
"225",0.357334114378318
"226",0.642231528880075
"227",0.582580632762983
"228",0.984027185011655
"229",0.803308145608753
"230",0.544663107721135
"231",0.532821204746142
"232",0.301068980945274
"233",0.61677060322836
"234",0.921888380078599
"235",0.124914607498795
"236",0.516118914354593
"237",0.852505943272263
"238",0.218923878623173
"239",0.466052021598443
"240",0.633059789659455
"241",0.584045199444517
"242",0.46189734316431
"243",0.0326880011707544
"244",0.537599054165184
"245",0.464099025120959
"246",0.139972100034356
"247",0.18693562108092
"248",0.17800805834122
"249",0.263507473049685
"250",0.443677443312481
